id,threadId,ladderResetId,winnerId,winnerCharacterId,loserId,loserCharacterId,ranked,finishedAt
14078,1503411259566063626,26,269,5,271,15,1,1778512112023
14079,1503413699069612122,26,269,5,271,7,1,1778512478330
14080,1503415124265009272,26,269,5,271,1,1,1778512895234
14081,1503416885583286392,26,269,5,271,15,1,1778513328197
14082,1503419083050192957,26,269,5,271,14,1,1778513912218
14083,1503421129325547540,26,287,15,271,15,1,1778514191718
14084,1503422329479233616,26,269,5,271,15,1,1778514722114
14085,1503424563239981066,26,269,5,268,11,1,1778515038558
14086,1503426457248989265,26,268,16,287,16,1,1778515595478
14087,1503440407000911932,26,328,7,268,11,1,1778518778703
14088,1503443318485287003,26,328,6,268,16,1,1778519730454
14089,1503474333949890580,26,250,2,19,15,1,1778527131214
14090,1503476655736492063,26,19,1,1,4,1,1778527439931
14091,1503477949503115314,26,250,9,1,18,1,1778527862111
14092,1503480736236175520,26,250,11,257,11,1,1778528336347
14093,1503483892919828662,26,250,16,250,15,,1778530210016
14094,1503496613791011026,26,250,9,99,2,1,1778532966495
14095,1503671714708586529,26,269,5,99,17,1,1778573983353
14096,1503673334355857494,26,269,5,328,17,1,1778574529167
14097,1503676189175189514,26,269,5,328,5,1,1778575033414
14098,1503678269114024006,26,287,15,269,9,1,1778575862951
14099,1503681079314219098,26,269,5,287,7,1,1778576180454
14100,1503682774664745021,26,99,17,269,5,1,1778576614856
14101,1503685142948876288,26,293,2,287,15,1,1778577310581
14102,1503684135657668630,26,99,12,269,5,1,1778577316078
14103,1503687600127606844,26,99,9,269,9,1,1778577977042
14104,1503689980193538120,26,99,12,269,16,1,1778578471944
14105,1503692764607680644,26,287,7,99,10,1,1778579161084
14106,1503728561952133130,26,99,9,1,7,1,1778587791725
14107,1503741319988642003,26,258,16,61,2,1,1778590886199
14108,1503743950526222447,26,287,15,61,5,1,1778591291653
14109,1503746483038453880,26,61,7,281,17,1,1778592760420
14110,1503752015388475584,26,287,7,281,17,1,1778593271177
14111,1503754572965871666,26,287,15,271,15,1,1778593794281
14112,1503756497979576495,26,287,15,271,15,1,1778594557869
14113,1503759584005849230,26,271,14,268,16,1,1778595371221
14114,1503762560745340978,26,301,11,258,12,1,1778595658787
14115,1503763004527743016,26,271,11,268,16,1,1778595749699
14116,1503764383216435252,26,258,12,271,15,1,1778597143789
14117,1503772770599960696,26,328,17,271,1,1,1778598171704
14118,1503776039963197574,26,328,17,271,15,1,1778598902594
14119,1503778074389381171,26,328,7,271,15,1,1778599276909
14120,1503787556972662885,26,287,7,293,9,1,1778601816556
14121,1503789876296814713,26,287,11,258,12,1,1778602177951
14122,1503789871569965251,26,287,7,258,12,1,1778602321640
14123,1503833145949032598,26,232,2,258,12,1,1778612454705
14124,1503844101202776165,26,250,9,281,16,1,1778615189785
14125,1503849929204826152,26,113,18,113,12,,1778616553967
14126,1504045940837847182,26,271,15,61,16,1,1778663484564
14127,1504048441091817553,26,61,2,271,15,1,1778663865148
14128,1504050109434826843,26,61,6,271,14,1,1778664175798
14129,1504051448726425672,26,61,16,271,17,1,1778664556848
14130,1504053583044280423,26,271,1,61,14,1,1778664919349
14132,1504092503966486611,26,99,12,21,15,1,1778674567153
14134,1504127283579981895,26,1,2,268,11,1,1778682546307
14136,1504183840053399607,26,30,4,295,4,1,1778696206091
14138,1504315830706507899,26,269,5,268,16,1,1778727588621
14140,1504331847004323990,26,332,11,333,1,1,1778731366889
14142,1504405021549269102,26,287,7,281,17,1,1778749104325
14144,1504509883469271121,26,268,2,11,18,1,1778773814513
14146,1504561979484799178,26,258,12,271,15,1,1778786739346
14148,1504672380419706983,26,99,2,268,11,1,1778812645642
14150,1504677097673592922,26,99,12,268,16,1,1778813950979
14152,1504682104515072211,26,11,16,99,10,1,1778815283389
14154,1504739187230900295,26,11,9,99,2,1,1778829015934
14238,1506278721764593715,26,271,14,328,17,1,1779195765509
14239,1506281021128183952,26,287,7,328,7,1,1779196084988
14240,1506281038450786425,26,287,15,271,15,1,1779196395408
14241,1506281211683934268,26,328,12,271,1,1,1779196956334
14242,1506294035558436984,26,328,12,268,11,1,1779199291222
14243,1506296089593253968,26,268,11,328,5,1,1779199702606
14244,1506297769961328790,26,269,5,328,7,1,1779200084673
14245,1506299206908772423,26,328,7,269,9,1,1779200548969
14246,1506302143915884584,26,287,15,271,15,1,1779201074629
14247,1506303360536412371,26,287,15,271,15,1,1779201529282
14248,1506303373673234605,26,271,15,287,15,1,1779201595080
14249,1506309930993324243,26,328,12,269,15,1,1779203134800
14250,1506312039746900210,26,328,7,268,11,1,1779203475602
14251,1506313585750573177,26,328,12,268,2,1,1779203884895
14252,1506315232920866960,26,287,15,328,16,1,1779204251410
14253,1506315626723934319,26,268,11,21,5,1,1779204260083
14254,1506316632304259112,26,287,7,328,6,1,1779204642981
14255,1506316724285345823,26,293,2,287,15,1,1779204769897
14256,1506318987250897078,26,268,11,287,15,1,1779205125978
14257,1506318883106066526,26,293,2,287,4,1,1779205168792
14258,1506322149579685899,26,268,2,328,18,1,1779205894120
14259,1506386773876674601,26,21,18,328,7,1,1779221418706
14260,1506388857082347721,26,328,12,21,12,1,1779221922710
14261,1506390887993704483,26,21,1,328,17,1,1779222357869
14262,1506392518525456395,26,21,14,328,17,1,1779223261071
14263,1506396602905002174,26,258,12,328,7,1,1779223912585
14264,1506399294276505670,26,258,6,328,8,1,1779224385929
14265,1506401668017688628,26,21,9,328,15,1,1779225136175
14266,1506404233287700490,26,328,10,21,14,1,1779225721126
14267,1506406749278834848,26,21,10,328,14,1,1779226353075
14268,1506409337990545449,26,328,9,113,6,1,1779226894581
14269,1506411754773807256,26,113,16,328,3,1,1779227353962
14270,1506413968137261347,26,113,12,328,8,1,1779228046153
14271,1506416464771420200,26,328,2,113,16,1,1779228729063
14272,1506419665461710951,26,113,6,328,6,1,1779228908926
14273,1506420105762832467,26,113,16,328,16,1,1779229012016
14274,1506420434965368882,26,113,18,328,16,1,1779229272266
14275,1506422073709432972,26,99,1,328,6,1,1779229856418
14276,1506424219360038922,26,99,15,328,2,1,1779230504732
14277,1506427127925444719,26,99,12,328,12,1,1779230687414
14278,1506552536683773973,26,323,11,287,15,1,1779260989453
14279,1506553306804392066,26,293,2,287,2,1,1779261138265
14280,1506555328953847968,26,293,2,287,1,1,1779261527304
14281,1506587646053449760,26,293,2,287,15,1,1779269353608
14282,1506592079797682197,26,293,2,281,6,1,1779270352177
14283,1506593991490277416,26,293,12,281,11,1,1779270793923
14284,1506595776539791360,26,287,15,281,17,1,1779271364204
14285,1506595760668541018,26,287,10,293,15,1,1779271490211
14286,1506640446007545856,26,11,16,328,17,1,1779281982576
14287,1506642645127139518,26,328,17,11,17,1,1779282514218
14288,1506645028364222585,26,328,7,11,18,1,1779282876910
14289,1506646398563782706,26,11,16,328,5,1,1779283654147
14290,1506649856138280970,26,287,15,328,9,1,1779284128793
14291,1506651644388184166,26,287,7,328,1,1,1779284476109
14292,1506653094505611557,26,328,2,287,7,1,1779284932154
14293,1506655049894596618,26,287,7,328,14,1,1779285296646
14294,1506656576705134602,26,268,11,328,2,1,1779285602529
14295,1506676576178147459,26,287,14,293,2,1,1779290611486
14296,1506678946031210517,26,287,7,293,7,1,1779290954154
14297,1506681588241666148,26,268,11,323,5,1,1779291797030
14298,1506755929042059444,26,273,9,229,7,1,1779309960988
14299,1506833048442900601,26,113,6,19,15,1,1779327860675
14300,1506850160871866430,26,229,7,268,11,1,1779331839473
14301,1506976018320068618,26,11,18,323,6,1,1779361956077
14302,1506978661264523264,26,323,11,11,16,1,1779362651867
14303,1506981113074028717,26,11,5,287,7,1,1779363137407
14304,1506983291537063988,26,11,17,281,6,1,1779363657394
14305,1507005791553454120,26,30,17,268,11,1,1779368784846
14306,1507006874321551381,26,268,2,30,16,1,1779369244853
14307,1507008731790049363,26,11,16,30,16,1,1779369717086
14308,1507010726487654493,26,11,16,30,17,1,1779370216200
14309,1507011901761130507,26,273,9,328,12,1,1779370630181
14310,1507012953105367081,26,11,16,30,4,1,1779370794620
14311,1507015119782019233,26,328,11,30,16,1,1779371064858
14312,1507016492330389515,26,328,5,287,11,1,1779371483873
14313,1507016399887929436,26,11,18,30,17,1,1779371566591
14314,1507016426404446248,26,30,17,328,9,1,1779371660338
14315,1507019166832394312,26,328,1,30,14,1,1779372205406
14316,1507018774845587537,26,287,15,328,15,1,1779372219452
14317,1507018345352925326,26,11,9,287,7,1,1779372294782
14318,1507045729263423488,26,268,11,30,17,1,1779378332380
14319,1507099753937244170,26,250,11,328,12,1,1779391411309
14320,1507102124402802708,26,328,12,339,12,1,1779392636268
14321,1507112124168536298,26,328,4,99,12,1,1779394378708
14322,1507114307471540275,26,328,5,339,6,1,1779394873119
14323,1507163726388924426,26,11,16,339,12,,1779407088917
14324,1507225616838299719,26,11,18,91,17,1,1779421386203
14325,1507324022751363173,26,287,7,271,15,1,1779444959583
14326,1507324033748697210,26,287,15,271,15,1,1779444984342
14327,1507326397264171158,26,287,15,271,14,1,1779445410286
14328,1507328299825627166,26,258,12,287,7,1,1779446021566
14329,1507328293651873814,26,271,14,287,15,1,1779446201878
14330,1507331705508204574,26,287,7,293,2,1,1779446728274
14331,1507331633450324020,26,271,14,287,15,1,1779446854964
14332,1507334366513074346,26,258,6,287,18,1,1779447318697
14333,1507375419148730460,26,61,11,328,1,1,1779456924076
14334,1507493542250156084,26,113,6,273,9,1,1779485487428
14335,1507496854676439100,26,273,11,113,1,1,1779485996022
14336,1507498424247914613,26,273,9,113,1,1,1779486583930
14337,1507500879471841432,26,258,6,113,12,1,1779487035162
14338,1507506410756509707,26,258,16,328,1,1,1779488293789
14339,1507518000620634282,26,273,9,328,7,1,1779491168456
14340,1507653030517145600,26,11,17,328,17,1,1779523083804
14341,1507653897487908925,26,328,2,11,17,1,1779523637278
14342,1507656276912508992,26,328,11,11,16,1,1779523871758
14343,1507657177609797753,26,328,5,113,12,1,1779523928494
14344,1507657442215858336,26,328,4,113,12,1,1779524011184
14345,1507657722911260712,26,328,18,113,12,1,1779524056565
14346,1507657923059253269,26,328,5,113,12,1,1779524104832
14347,1507658238533959722,26,328,18,113,6,1,1779524394436
14348,1507660498601119785,26,328,15,113,6,1,1779524787323
14349,1507658438547738675,26,328,2,11,17,1,1779524940971
14350,1507661713795977216,26,11,16,113,6,1,1779525060032
14351,1507662435908059216,26,11,5,113,6,1,1779525217571
14352,1507662973802385408,26,11,5,113,6,1,1779525307637
14353,1507662924825493626,26,287,15,328,4,1,1779525621138
14354,1507662909768204439,26,328,14,287,7,1,1779525926158
14355,1507665933609472000,26,287,15,323,6,1,1779526400193
14356,1507680043596255304,26,16,6,113,6,1,1779529551687
14357,1507701846515515434,26,17,6,328,5,1,1779534854020
14358,1507703549444751472,26,17,7,328,6,1,1779535341693
14359,1507704704413470750,26,268,11,328,17,1,1779535450995
14360,1507705955444330550,26,17,4,328,7,1,1779535830593
14361,1507707367276412928,26,17,4,328,16,1,1779536241220
14362,1507709350024712323,26,17,17,328,15,1,1779536886030
14363,1507712772090368060,26,17,7,328,15,1,1779537193647
14364,1507713230917603328,26,17,11,328,9,1,1779537381495
14365,1507713881378918410,26,268,11,328,2,1,1779537443927
14366,1507714122916040704,26,268,11,328,8,1,1779537811814
14367,1507717719259217993,26,340,15,328,11,1,1779538439389
14368,1507719218177642577,26,340,12,328,1,1,1779538782349
14369,1507720805843472405,26,305,8,258,16,1,1779539806021
14370,1507720981102333974,26,17,9,271,14,1,1779539845025
14371,1507723214791376986,26,328,11,253,10,1,1779539928242
14372,1507718331850035311,26,340,9,253,10,1,1779540238669
14373,1507724207457435761,26,271,14,328,10,1,1779540375565
14374,1507724212687605781,26,258,16,271,14,1,1779540424655
14375,1507726672890171582,26,258,6,328,5,1,1779540841243
14376,1507726777475268608,26,271,14,11,16,1,1779541098402
14377,1507728629860139109,26,328,14,258,12,1,1779541440706
14378,1507729766843813988,26,287,6,293,11,1,1779541543048
14379,1507729529899192442,26,328,4,11,16,1,1779541631456
14380,1507731196639973459,26,258,6,271,1,1,1779541854868
14381,1507731672743936090,26,328,15,271,14,1,1779542038034
14382,1507733361983099123,26,269,5,271,10,1,1779542339428
14383,1507733500378218656,26,258,6,328,6,1,1779542400846
14384,1507731798627717180,26,293,5,287,8,1,1779542453366
14385,1507735038492672040,26,268,11,328,16,1,1779542787096
14386,1507734771269107822,26,271,10,269,5,1,1779542807507
14387,1507737329534500884,26,287,15,328,4,1,1779543323129
14388,1507737315857141861,26,287,7,328,1,1,1779543516360
14389,1507778323802230806,26,258,12,328,4,1,1779553093676
14390,1507780192343560402,26,258,12,328,12,1,1779553964182
14391,1507785283985215641,26,328,12,258,6,1,1779554948421
14392,1507788129787183195,26,258,12,328,6,,1779556371646
14393,1507795512437379102,26,113,12,328,18,,1779557211738
14394,1507797130083962940,26,113,6,328,18,,1779557467780
14395,1507797608792588479,26,287,11,293,17,1,1779557682323
14396,1507798444528504863,26,328,18,113,15,,1779558008995
14397,1507810900382453832,26,113,9,30,17,1,1779561132637
14398,1507813526562013254,26,30,16,113,18,1,1779561783536
14399,1507934664797716602,26,319,12,113,12,1,1779591286555
14400,1507941723391787108,26,113,3,319,2,1,1779591832432
14401,1507942401732382823,26,113,12,319,10,1,1779592886811
14402,1508031764671762503,26,328,10,281,17,1,1779613633322
14403,1508032819237093396,26,328,2,29,17,1,1779613913556
14404,1508034130011619408,26,293,6,281,14,1,1779614190810
14405,1508035302902468730,26,29,11,328,5,1,1779614407856
14406,1508034877436461168,26,258,16,328,12,1,1779614556931
14407,1508036151934586911,26,293,2,281,9,1,1779614639551
14408,1508038038712881302,26,293,2,281,5,1,1779615123339
14409,1508038222213677187,26,258,16,328,16,1,1779615220254
14410,1508041013032128543,26,281,5,328,8,1,1779615889422
14411,1508043234432127088,26,287,7,328,14,1,1779616134668
14412,1508043167491031063,26,328,8,287,15,1,1779616581110
14413,1508046049208700949,26,328,9,287,11,1,1779617109393
14414,1508139337680683178,26,293,6,287,5,1,1779639170845
14415,1508140836683256018,26,293,2,287,14,1,1779639611707
14416,1508193368394436720,26,341,6,113,16,1,1779652270476
14417,1508199918798372998,26,113,12,99,12,1,1779654043476
14418,1508197249304367134,26,113,16,319,12,1,1779654092345
14419,1508205094821167255,26,319,18,271,14,1,1779654863699
14420,1508302763887427725,26,61,12,328,10,1,1779678543894
14421,1508307430033985616,26,328,10,328,12,,1779679840293
14422,1508428423679311924,26,287,15,271,15,1,1779708093227
14423,1508433320890077265,26,331,2,30,17,1,1779709884709
14424,1508437549117341960,26,258,16,271,14,1,1779710461714
14425,1508440085131956286,26,258,6,271,14,1,1779710788696
14426,1508439885978009721,26,271,14,30,4,1,1779711302658
14427,1508506502799949955,26,30,17,331,2,1,1779726972776
14428,1508510577494986772,26,328,5,229,7,1,1779727549451
14429,1508511549541716109,26,229,7,328,8,1,1779729013095
14430,1508524783136931930,26,342,18,328,12,1,1779731088903
14431,1508733787972833350,26,17,3,253,18,1,1779780750242
14432,1508734686896324629,26,17,16,253,10,1,1779781578111
14433,1508768764366422036,26,268,11,16,16,1,1779789571726
14434,1508794300358725692,26,269,5,271,9,1,1779795497075
14435,1508796499490770944,26,269,5,271,10,1,1779795921126
14436,1508809723041026201,26,344,2,16,1,,1779799178131
14437,1508812136074182817,26,344,11,30,16,,1779799678709
14438,1508814045648650331,26,30,17,344,2,,1779800075356
14439,1508816214904803388,26,17,6,344,2,1,1779800495993
14440,1508817462953775256,26,17,15,30,17,1,1779801064279
14441,1508819911609286656,26,17,12,30,12,1,1779801795538
14442,1508823578626228295,26,30,18,344,18,1,1779802349164
14443,1508825474850226188,26,344,2,30,4,1,1779802907291
14444,1508840547056488740,26,269,5,344,11,1,1779806446357
14445,1508843464568078377,26,344,12,30,16,1,1779807325819
14446,1508853860893200465,26,287,7,30,17,1,1779809593712
14447,1508853890177564782,26,21,8,287,15,1,1779809916599
14448,1508861209204494556,26,258,12,344,7,1,1779811366036
14449,1508863143496122509,26,30,16,287,15,1,1779811864577
14450,1508863739200274535,26,258,16,344,3,1,1779811986059
14451,1508866085024436356,26,30,17,344,7,1,1779812671969
14452,1508868706552512673,26,30,15,344,10,,1779813265486
14453,1508871179321217194,26,344,2,30,14,1,1779813825385
14454,1508873851470217266,26,258,14,30,2,1,1779814615334
14455,1508878188581883956,26,258,6,344,11,1,1779815145367
14456,1508930457390027074,26,113,12,273,9,1,1779828282676
14457,1508932812663947424,26,113,6,30,15,1,1779828630270
14458,1509230427020333156,26,18,18,323,12,1,1779899409327
14459,1509232335055229098,26,323,2,18,3,1,1779900079383
14460,1509245590314160278,26,273,9,30,15,1,1779903384684
14461,1509249480111820974,26,323,9,30,17,1,1779904224044
14462,1509288749920423967,26,328,12,346,1,,1779913497487
14463,1509313011419058196,26,113,9,99,1,1,1779919526273
14464,1509342463876403291,26,61,6,113,6,1,1779925961179
14465,1509506189505990709,26,21,15,11,18,1,1779964965386
14466,1509507660700192898,26,11,16,21,15,1,1779965630255
14467,1509510160064712855,26,11,9,21,5,1,1779966296122
14468,1509538088681213993,26,11,9,17,12,1,1779973040192
14469,1509581443297444062,26,269,5,345,17,1,1779983143418
14470,1509587913267220600,26,30,6,331,2,1,1779984872721
14471,1509702244591734894,26,113,12,346,16,1,1780011605142
14472,1509702676454178927,26,113,16,347,3,1,1780012414702
14473,1509856824520609792,26,293,7,287,7,1,1780048592646
14474,1509911952850288831,26,293,6,287,2,1,1780061767716
14475,1509913555531468865,26,293,2,287,5,1,1780062178124
14476,1509913509951967232,26,281,5,287,15,1,1780062269010
14477,1509915114667638916,26,269,5,287,7,1,1780062410693
14478,1509916100320825416,26,269,5,287,15,1,1780062771423
14479,1509918021261594636,26,11,9,287,7,1,1780063604316
14480,1509921193753313420,26,11,16,287,15,1,1780064090716
14481,1509926373563564213,26,258,16,281,5,1,1780065730819
14482,1509930296160813056,26,11,5,269,5,1,1780066236784
14483,1509937399197732916,26,345,2,348,15,,1780067613217
14484,1509937884541747291,26,345,2,348,3,,1780068151427
14485,1509941678318944257,26,157,8,215,5,,1780069591178
14486,1509946468411375846,26,157,9,215,4,,1780070701616
14487,1509961128979988541,26,345,8,348,11,,1780073577443
14488,1509964897000226901,26,345,5,348,3,,1780074488766
14489,1509966936858169638,26,258,12,345,16,1,1780075134310
14490,1509973141571764414,26,345,10,348,1,,1780076674303
14491,1509990621820227683,26,21,10,258,5,1,1780080878249
14492,1509993872665612403,26,258,5,21,6,1,1780081535914
14493,1510270016656904192,26,273,11,258,12,1,1780147054541
14494,1510270174601941043,26,258,16,30,12,,1780147223236
14495,1510271747813933077,26,30,17,258,16,1,1780147525789
14496,1510272967139917894,26,269,5,258,5,1,1780147985017
14497,1510275263781535887,26,113,6,258,5,1,1780148517172
14498,1510278468473061436,26,258,16,5,7,1,1780149456269
14499,1510281329843896450,26,258,16,323,10,1,1780150363431
14500,1510285617328685078,26,258,16,323,12,1,1780151475557
14501,1510294135997857892,26,21,14,29,1,1,1780153090401
14502,1510296753394553012,26,258,16,29,16,1,1780153548593
14503,1510306668167299153,26,11,16,113,9,1,1780156113002
14504,1510307539621904467,26,323,16,258,6,1,1780156405466
14505,1510309565806411917,26,11,11,113,16,1,1780156565851
14506,1510311170912026797,26,11,2,258,6,1,1780157090278
14507,1510332371054886964,26,11,16,113,6,1,1780162286253
14508,1510534041294868490,26,71,12,71,8,,1780210568184
14509,1510570506523508816,26,5,11,11,16,1,1780218874402
14510,1510572235184803993,26,11,16,5,1,1,1780219369315
14511,1510574372279160924,26,5,1,11,18,1,1780219967388
14512,1510576937645637743,26,11,16,5,7,1,1780220749396
14513,1510582636735889498,26,11,16,113,16,1,1780221858319
14514,1510585009415913623,26,11,16,113,18,1,1780222363239
14515,1510587130240569475,26,113,6,11,2,1,1780222867659
14516,1510589018721747104,26,11,2,113,18,1,1780223423367
14517,1510591600286240888,26,113,6,11,2,1,1780223838111
14518,1510597227855478839,26,157,8,268,11,,1780225202421
14519,1510599475129749554,26,157,12,268,11,,1780225727986
14520,1510601916030124072,26,157,15,11,18,,1780226290209
14521,1510602620773863555,26,287,15,17,2,1,1780226470358
14522,1510603315770298379,26,11,16,271,14,1,1780226795268
14523,1510605994605019197,26,258,6,17,1,1,1780227272254
14524,1510605559072686122,26,271,10,11,2,1,1780227298829
14525,1510607732531790016,26,271,14,11,16,1,1780227874220
14526,1510641711561576528,26,271,14,258,16,1,1780236109321
14527,1510645714122834040,26,258,6,269,5,1,1780236600063
14528,1510645099422290011,26,258,5,281,4,1,1780236627262
14529,1510645767201755158,26,287,7,271,10,1,1780236920742
14530,1510646709615595780,26,258,12,269,5,1,1780236994351
14531,1510648208232153119,26,287,7,271,11,1,1780237191674
14532,1510648234727444490,26,287,15,271,14,1,1780237533033
14533,1510649756697886910,26,293,11,281,2,1,1780237616282
14534,1510650770930929904,26,271,10,258,6,1,1780237962519
14535,1510651066818101399,26,287,15,281,16,1,1780238273212
14536,1510652318482301030,26,258,16,271,9,1,1780238700282
14537,1510653742716944455,26,287,15,281,17,1,1780238815344
14538,1510676528005124197,26,113,18,30,15,1,1780244082317
14539,1510695955052363878,26,258,6,328,2,1,1780248875329
14540,1510702638524662014,26,328,18,258,6,1,1780250364351
14541,1510707009715044384,26,30,17,328,1,1,1780251300680
14542,1510706712817045524,26,258,12,349,18,1,1780251687960
14543,1510708686266564790,26,21,8,250,1,1,1780251943948
14544,1510710203669024818,26,258,10,349,2,1,1780252415739
14545,1510711084590436503,26,250,18,21,12,1,1780252503620
14546,1510714184613232741,26,328,17,21,4,1,1780253504962
14547,1510717123633221703,26,258,2,349,2,,1780253967034
14548,1510718608190476328,26,21,5,328,11,1,1780254053153
14549,1510720167028461578,26,328,9,21,3,1,1780254278500
14550,1510721981459206275,26,273,9,349,2,1,1780255740967
14551,1510727964973596753,26,258,12,273,9,1,1780256566381
14552,1510756426526625934,26,21,15,229,17,1,1780263433912
14553,1510759235523448963,26,21,6,229,17,1,1780263907073
14554,1510770079783190650,26,229,7,30,17,1,1780266495568
14555,1510772529596465184,26,229,12,30,16,1,1780267424731
14556,1510878771589414992,26,113,16,61,6,1,1780292775678
14557,1511013173610938439,26,17,16,30,16,1,1780324176885
14558,1511014133888450580,26,30,17,345,2,1,1780324720561
14559,1511015241247621211,26,11,18,30,16,1,1780324850641
14560,1511016486163185764,26,345,10,328,3,1,1780325481812
14561,1511016767693258923,26,11,16,30,12,1,1780325571455
14562,1511019857888547009,26,11,5,30,17,1,1780326041764
14563,1511019617064194281,26,269,9,328,18,1,1780326058833
14564,1511030226715672749,26,287,15,30,18,1,1780328377824
14565,1511031631652323439,26,287,7,30,16,1,1780329519294
14566,1511036391184662640,26,287,15,268,11,1,1780329718863
14567,1511037188924641440,26,258,6,287,7,1,1780330003158
14568,1511037164664651937,26,287,15,268,11,1,1780330082324
14569,1511036434063163402,26,287,7,30,16,1,1780330087809
14570,1511038743740682414,26,268,2,30,16,1,1780330592907
14571,1511040796718272582,26,113,6,30,16,1,1780331070663
14572,1511041274541772831,26,268,16,258,16,1,1780331119241
14573,1511043169024737320,26,258,16,271,10,1,1780331510812
14574,1511044743868584137,26,21,2,271,15,,1780331963633
14575,1511046953582989474,26,258,16,271,4,1,1780332593023
14576,1511049347104506019,26,271,10,258,14,1,1780333093435
14577,1511057471156781167,26,271,10,268,11,1,1780335020034
14578,1511066438704562278,26,281,6,293,6,1,1780336986895
14579,1511069571241738440,26,293,5,281,15,1,1780337996666
14580,1511072067590684834,26,287,15,293,6,1,1780338505365
14581,1511072154178031756,26,287,10,258,12,1,1780338874093
14582,1511097951341117621,26,157,8,250,9,,1780344830082
14583,1511100949844856985,26,250,5,157,8,,1780345399356
14584,1511311819195809922,26,271,14,11,16,1,1780395682279
14585,1511313811288756366,26,11,16,271,10,1,1780396279371
14586,1511361340701147166,26,113,6,268,11,1,1780407304269
14587,1511362827212820562,26,229,7,268,11,1,1780407804284
14588,1511365183807950910,26,229,12,323,16,1,1780408508698
14589,1511367667649613884,26,268,11,269,5,1,1780408900994
14590,1511369299883851786,26,268,11,323,16,1,1780409227513
14591,1511369316337975487,26,287,15,269,5,1,1780409274811
14592,1511371391566614658,26,268,11,323,2,1,1780409668313
14593,1511370835238326412,26,287,15,269,5,1,1780409767154
14594,1511372886219292702,26,269,5,287,15,1,1780410230490
14595,1511373073935237383,26,323,17,268,2,1,1780410395557
14596,1511410420790067221,26,30,11,258,16,,1780418887316
14597,1511411382296248320,26,30,11,258,16,,1780419430405
14598,1511413499711066293,26,30,11,258,16,,1780419804347
14599,1511416371915915334,26,258,18,30,10,,1780420497648
14600,1511653557949038633,26,287,15,281,17,1,1780477750958
14601,1511658854075863160,26,293,12,287,10,1,1780478533231
14602,1511776479904661567,26,281,10,293,12,1,1780506515650
14603,1511782612308332685,26,281,16,293,16,1,1780507953362
14604,1511796300323225830,26,287,15,281,18,1,1780511241304
14605,1511799213841842188,26,281,11,287,15,1,1780511679565
14606,1511800417615613963,26,281,7,287,15,1,1780512231295
14607,1511902342927089674,26,61,5,345,2,1,1780536468413
14608,1511976963168796692,26,29,14,323,1,1,1780554282125
14609,1511979036107210804,26,29,14,323,16,1,1780554802480
14610,1511981313266290872,26,29,1,323,6,1,1780555216253
14611,1512046868333596806,26,269,5,271,10,1,1780570975266
14612,1512049094162518147,26,271,10,269,5,1,1780571632405
14613,1512052112278814791,26,61,2,269,5,1,1780572138787
14614,1512054282055323721,26,269,5,271,10,1,1780572542372
14615,1512054513089904834,26,271,14,61,7,1,1780573254356
14616,1512059669760315472,26,269,3,61,11,1,1780573728604
14617,1512079608671899678,26,71,12,323,17,,1780579367568
14618,1512084287468470396,26,71,5,323,16,,1780580070711
14619,1512085908047003839,26,350,12,71,15,,1780580360468
14620,1512108342787706981,26,258,1,30,11,,1780585321838
14621,1512130517154140260,26,281,14,293,2,1,1780590912479
14622,1512261688173265006,26,250,14,61,11,1,1780621961830
14623,1512266982710317177,26,113,16,61,9,1,1780623371749
14624,1512268922483904702,26,195,5,61,7,1,1780623802702
14625,1512432139444949184,26,258,10,351,2,,1780663422326
14626,1512444132000403586,26,293,6,281,2,1,1780665608822
14627,1512446057605369916,26,281,12,293,12,1,1780666128876
14628,1512448243416699040,26,293,5,281,4,1,1780666525266
14629,1512476485649436682,26,345,10,113,6,1,1780673291493
14630,1512478507027140729,26,113,18,345,7,1,1780673773280
14631,1512486368062865518,26,300,18,345,2,1,1780675622374
14632,1512488335157891174,26,300,16,345,12,1,1780676476956
14633,1512526094702739550,26,293,2,281,9,1,1780685338027
14634,1512528916265439375,26,281,7,293,5,1,1780685831960
14635,1512895614952669325,26,293,6,281,8,1,1780773193995
14636,1512897450510254220,26,281,11,293,2,1,1780773571134
14637,1512898941845377146,26,281,3,293,16,1,1780773973210
14638,1512899735533650062,26,250,11,328,16,1,1780774058566
14639,1512900940783419585,26,250,2,328,3,1,1780774371300
14640,1512902448673718272,26,328,7,250,5,1,1780774878697
14641,1512906994145693856,26,250,9,229,1,,1780776325139
14642,1512917977018667098,26,229,1,30,11,,1780778622309
14643,1512922176049909960,26,258,16,281,17,1,1780780084957
14644,1512927159218344118,26,258,6,328,4,1,1780780624085
14645,1512928457418346676,26,258,12,328,4,1,1780781053274
14646,1512930193784705106,26,328,18,258,16,1,1780781655766
14647,1512932815342272556,26,258,16,328,9,1,1780782119299
14648,1512934701575442633,26,258,5,328,1,1,1780782490134
14649,1512936425656422535,26,328,2,113,16,1,1780783023231
14650,1512938462624485426,26,113,18,328,9,1,1780783353000
14651,1512936283578826774,26,283,2,258,9,,1780783542098
14652,1512940409624592476,26,328,5,21,3,1,1780783929145
14653,1512942261145702431,26,328,14,21,7,1,1780784355779
14654,1512979320715612302,26,229,1,345,3,,1780793196798
